"","ENSEMBL","log2FoldChange","padj"
"3241","ENSMUSG00000046280",-0.0248,0.19520107261922
"3242","ENSMUSG00000027947",-0.0197,0.916214168783055
"3243","ENSMUSG00000060671",0.0068,0.997625818070572
"3244","ENSMUSG00000027944",0.0359,0.994859390447405
"3245","ENSMUSG00000105552",0.0026,0.99947907438902
"3246","ENSMUSG00000042520",0.0145,0.996955695971322
"3247","ENSMUSG00000027942",0.1699,0.604492152377506
"3248","ENSMUSG00000118504",-0.0144,0.99947907438902
"3249","ENSMUSG00000118506",-0.0238,0.960550595953454
"3250","ENSMUSG00000027940",-0.2574,0.303385563036486
"3251","ENSMUSG00000027939",-0.0075,0.991157300355586
"3252","ENSMUSG00000090733",-0.0151,0.996678217050741
"3253","ENSMUSG00000027935",-0.0242,0.996062108733735
"3254","ENSMUSG00000027937",-0.0721,0.935320104283793
"3255","ENSMUSG00000027938",-0.0042,0.99947907438902
"3256","ENSMUSG00000052310",-0.0203,0.995391456002029
"3257","ENSMUSG00000027936",-0.0931,0.88974366364653
"3258","ENSMUSG00000042404",0.0119,0.995252237345488
"3259","ENSMUSG00000042390",0.5147,0.178039032711947
"3260","ENSMUSG00000027932",-0.0178,0.889893375326481
"3261","ENSMUSG00000027933",0.0313,0.983078340267449
"3262","ENSMUSG00000027931",-0.022,0.344506486171787
"3263","ENSMUSG00000001016",-0.0092,0.99947907438902
"3264","ENSMUSG00000001018",-0.0633,0.968836311687385
"3265","ENSMUSG00000001017",0.0823,0.926484794579432
"3266","ENSMUSG00000044080",-0.1027,0.778846609113552
"3267","ENSMUSG00000042312",-0.0437,0.980764746731508
"3268","ENSMUSG00000074457",-0.0368,0.993952775383292
"3269","ENSMUSG00000094018",-0.0021,0.99947907438902
"3270","ENSMUSG00000001021",-0.0013,0.99947907438902
"3271","ENSMUSG00000001020",0.0167,0.993268825119555
"3272","ENSMUSG00000001025",-0.0293,0.995391456002029
"3273","ENSMUSG00000063767",0.005,0.996432226611783
"3274","ENSMUSG00000042165",-0.0191,0.995100954322104
"3275","ENSMUSG00000091421",0.0573,0.90406829536707
"3276","ENSMUSG00000027907",-0.0429,0.890490508889232
"3277","ENSMUSG00000041959",0.113,0.741328225044978
"3278","ENSMUSG00000028145",0.4164,0.0196652281255003
"3279","ENSMUSG00000091648",0.0105,0.99224064201754
"3280","ENSMUSG00000028150",-0.0018,0.99947907438902
"3281","ENSMUSG00000044505",0.0128,0.987935224314068
"3282","ENSMUSG00000097515",0.003,0.99947907438902
"3283","ENSMUSG00000041912",0.024,0.996062108733735
"3284","ENSMUSG00000106032",0.0198,0.916214168783055
"3285","ENSMUSG00000028141",-0.0099,0.843811755589105
"3286","ENSMUSG00000028140",0.1145,0.814750934615719
"3287","ENSMUSG00000028139",-0.1172,0.409962109610212
"3288","ENSMUSG00000028137",-0.0276,0.653049821638031
"3289","ENSMUSG00000028136",0.0331,0.995391456002029
"3290","ENSMUSG00000105412",0.0145,0.339944098447507
"3291","ENSMUSG00000005968",-0.0094,0.865343329872306
"3292","ENSMUSG00000068876",0.0069,0.996432226611783
"3293","ENSMUSG00000038902",0.0073,0.99947907438902
"3294","ENSMUSG00000005779",0.0129,0.99947907438902
"3295","ENSMUSG00000068874",0.1738,0.591370565269023
"3296","ENSMUSG00000005774",-0.004,0.99947907438902
"3297","ENSMUSG00000038861",0.0312,0.85958015356574
"3298","ENSMUSG00000084846",-5e-04,0.99947907438902
"3299","ENSMUSG00000086288",0.0118,0.991157300355586
"3300","ENSMUSG00000019338",0.0083,0.99947907438902
"3301","ENSMUSG00000085956",-0.006,0.99598269142179
"3302","ENSMUSG00000005625",-0.0574,0.976813935370212
"3303","ENSMUSG00000028126",0.0167,0.991157300355586
"3304","ENSMUSG00000008958",-0.025,0.996062108733735
"3305","ENSMUSG00000005628",0.0043,0.997625818070572
"3306","ENSMUSG00000092607",-0.0553,0.978290575452506
"3307","ENSMUSG00000053769",-4e-04,0.99947907438902
"3308","ENSMUSG00000013707",-0.0265,0.40903394008093
"3309","ENSMUSG00000098198",0.0121,0.995100954322104
"3310","ENSMUSG00000038777",0.0194,0.984859512895077
"3311","ENSMUSG00000038766",-0.0013,0.99947907438902
"3312","ENSMUSG00000097167",0.0121,0.995391456002029
"3313","ENSMUSG00000053192",-0.0639,0.789753807695327
"3314","ENSMUSG00000046722",-0.047,0.992044291691764
"3315","ENSMUSG00000068860",-0.002,0.99947907438902
"3316","ENSMUSG00000015711",-0.0106,0.99947907438902
"3317","ENSMUSG00000038712",-0.0269,0.995522373805598
"3318","ENSMUSG00000015702",-0.0182,0.968904692690924
"3319","ENSMUSG00000093424",0.0124,0.995391456002029
"3320","ENSMUSG00000015714",0.105,0.824964765958077
"3321","ENSMUSG00000015697",-0.0041,0.99947907438902
"3322","ENSMUSG00000015522",0.041,0.908964622394154
"3323","ENSMUSG00000028111",0.0045,0.991157300355586
"3324","ENSMUSG00000038642",-2.7859,9.57711283955514e-12
"3325","ENSMUSG00000083822",-0.0275,0.567177994512635
"3326","ENSMUSG00000046519",0.0164,0.995391456002029
"3327","ENSMUSG00000038619",-0.0713,0.951895199438654
"3328","ENSMUSG00000106383",0.0104,0.991157300355586
"3329","ENSMUSG00000038612",-0.1316,0.683818802628304
"3330","ENSMUSG00000015850",0.0066,0.995391456002029
"3331","ENSMUSG00000028108",-1.9183,0.00050826621291701
"3332","ENSMUSG00000028107",0.0028,0.99947907438902
"3333","ENSMUSG00000028106",0.098,0.840086195929326
"3334","ENSMUSG00000015748",0.0239,0.978290575452506
"3335","ENSMUSG00000097189",0.0104,0.979851268235217
"3336","ENSMUSG00000054312",-0.066,0.904858815515292
"3337","ENSMUSG00000080727",0.0369,0.983115503263074
"3338","ENSMUSG00000038550",0.0098,0.99947907438902
"3339","ENSMUSG00000038543",-0.046,0.0192913575042588
"3340","ENSMUSG00000015750",0.1256,0.618090231307084
"3341","ENSMUSG00000038526",-0.0548,0.0811281291727402
"3342","ENSMUSG00000015749",-0.015,0.99947907438902
"3343","ENSMUSG00000015745",-0.0655,0.88974366364653
"3344","ENSMUSG00000015747",-0.0914,0.841735360223666
"3345","ENSMUSG00000038495",0.0107,0.99947907438902
"3346","ENSMUSG00000045934",0.0617,0.890490508889232
"3347","ENSMUSG00000097204",0.0023,0.99947907438902
"3348","ENSMUSG00000068856",-0.1202,0.772598491986064
"3349","ENSMUSG00000084686",7e-04,0.99947907438902
"3350","ENSMUSG00000038486",0.0065,0.99947907438902
"3351","ENSMUSG00000015943",-0.0087,0.99947907438902
"3352","ENSMUSG00000068854",-0.0185,0.99598269142179
"3353","ENSMUSG00000081058",-0.0255,0.992044291691764
"3354","ENSMUSG00000093577",0.0141,0.992044291691764
"3355","ENSMUSG00000093553",0.0093,0.991109012709707
"3356","ENSMUSG00000093507",0.0088,0.992044291691764
"3357","ENSMUSG00000091405",0.0033,0.99947907438902
"3358","ENSMUSG00000093656",-0.0149,0.99224064201754
"3359","ENSMUSG00000015947",-0.0257,0.0947192787491923
"3360","ENSMUSG00000046317",-0.007,0.726658954314621
"3361","ENSMUSG00000074398",0.006,0.996062108733735
"3362","ENSMUSG00000038393",0.0267,0.995391456002029
"3363","ENSMUSG00000028104",0.02,0.99598269142179
"3364","ENSMUSG00000049097",7e-04,0.99947907438902
"3365","ENSMUSG00000049288",-0.012,0.997625818070572
"3366","ENSMUSG00000045327",-0.0148,0.988673676650775
"3367","ENSMUSG00000038374",-0.0251,0.99598269142179
"3368","ENSMUSG00000028102",-0.0626,0.974654439411824
"3369","ENSMUSG00000090210",0.0024,0.99947907438902
"3370","ENSMUSG00000038354",0.0072,0.997625818070572
"3371","ENSMUSG00000028101",0.1223,0.642226503873146
"3372","ENSMUSG00000028100",-0.0457,0.965407366524256
"3373","ENSMUSG00000028099",0.0068,0.99947907438902
"3374","ENSMUSG00000104795",0.0254,0.951895199438654
"3375","ENSMUSG00000028098",0.0223,0.995522373805598
"3376","ENSMUSG00000105976",-0.002,0.99947907438902
"3377","ENSMUSG00000028096",-0.078,0.898073391717181
"3378","ENSMUSG00000057123",-0.0092,0.991157300355586
"3379","ENSMUSG00000028093",-0.0208,0.997625818070572
"3380","ENSMUSG00000038256",-0.0401,0.955715362127156
"3381","ENSMUSG00000106536",0.0142,0.93626188817981
"3382","ENSMUSG00000028089",-0.2607,0.346697474563577
"3383","ENSMUSG00000105004",-0.0063,0.99947907438902
"3384","ENSMUSG00000028088",-0.004,0.99947907438902
"3385","ENSMUSG00000038205",-0.0351,0.986945979412659
"3386","ENSMUSG00000038170",0.006,0.99947907438902
"3387","ENSMUSG00000105245",-0.0015,0.99947907438902
"3388","ENSMUSG00000027879",0.0383,0.995100954322104
"3389","ENSMUSG00000027878",0.0513,0.956391528095703
"3390","ENSMUSG00000106427",-0.0041,0.99947907438902
"3391","ENSMUSG00000027875",-0.031,0.995391456002029
"3392","ENSMUSG00000053398",0.2291,0.1518269567392
"3393","ENSMUSG00000050064",-0.0412,0.839558046795107
"3394","ENSMUSG00000004233",0.0791,0.649694891677453
"3395","ENSMUSG00000105472",0.0141,0.760669961199131
"3396","ENSMUSG00000027867",-0.0188,0.841735360223666
"3397","ENSMUSG00000033285",-0.0122,0.996955695971322
"3398","ENSMUSG00000027865",-0.0352,0.991157300355586
"3399","ENSMUSG00000044468",-0.0367,0.885789055157112
"3400","ENSMUSG00000053957",0.0093,0.97009132176443
"3401","ENSMUSG00000008763",-0.0446,0.93167904429757
"3402","ENSMUSG00000033233",0.0034,0.99947907438902
"3403","ENSMUSG00000033222",-0.0037,0.99947907438902
"3404","ENSMUSG00000086564",0.0059,0.995100954322104
"3405","ENSMUSG00000027864",-0.0184,0.917425692918395
"3406","ENSMUSG00000042035",0.0335,0.969480498737313
"3407","ENSMUSG00000033161",-0.071,0.617551428770284
"3408","ENSMUSG00000033147",0.0298,0.900438044790719
"3409","ENSMUSG00000027861",-0.0118,0.93626188817981
"3410","ENSMUSG00000027860",0.0203,0.991157300355586
"3411","ENSMUSG00000089916",-0.0044,0.996062108733735
"3412","ENSMUSG00000027858",-0.0111,0.983078340267449
"3413","ENSMUSG00000027854",-0.1029,0.861190769877333
"3414","ENSMUSG00000068823",-0.1664,0.603714067262671
"3415","ENSMUSG00000027852",-0.0361,0.992044291691764
"3416","ENSMUSG00000104671",-1e-04,0.99947907438902
"3417","ENSMUSG00000005687",-0.1202,0.796477134457854
"3418","ENSMUSG00000033014",-0.0026,0.99947907438902
"3419","ENSMUSG00000104925",0.0059,0.992044291691764
"3420","ENSMUSG00000027848",-0.0793,0.0264138526636431
"3421","ENSMUSG00000008730",0.0124,0.99947907438902
"3422","ENSMUSG00000027845",-0.0015,0.99947907438902
"3423","ENSMUSG00000032952",0.0262,0.995345145566929
"3424","ENSMUSG00000027843",0.003,0.99947907438902
"3425","ENSMUSG00000044098",0.0136,0.997625818070572
"3426","ENSMUSG00000089998",-0.0051,0.99947907438902
"3427","ENSMUSG00000058388",-0.2079,0.45991681945413
"3428","ENSMUSG00000052539",0.0166,0.99947907438902
"3429","ENSMUSG00000104721",0.0086,0.986945979412659
"3430","ENSMUSG00000106443",0.0048,0.991157300355586
"3431","ENSMUSG00000032913",0.0446,0.93626188817981
"3432","ENSMUSG00000105304",0.0012,0.99947907438902
"3433","ENSMUSG00000104973",0.0629,0.841735360223666
"3434","ENSMUSG00000032902",0.0211,0.99947907438902
"3435","ENSMUSG00000089999",-0.0314,0.811573609350055
"3436","ENSMUSG00000002233",-0.027,0.992044291691764
"3437","ENSMUSG00000002227",0.0126,0.991157300355586
"3438","ENSMUSG00000070372",-0.0571,0.967680110505149
"3439","ENSMUSG00000105655",0.0138,0.956391528095703
"3440","ENSMUSG00000045576",0.0067,0.99947907438902
"3441","ENSMUSG00000062127",-0.018,0.988828000096951
"3442","ENSMUSG00000040896",-5e-04,0.99947907438902
"3443","ENSMUSG00000027905",0.0032,0.99947907438902
"3444","ENSMUSG00000048458",-0.0057,0.99947907438902
"3445","ENSMUSG00000068798",-0.002,0.99947907438902
"3446","ENSMUSG00000000563",-0.0137,0.99947907438902
"3447","ENSMUSG00000000561",0.0505,0.968836311687385
"3448","ENSMUSG00000105852",0.0064,0.996062108733735
"3449","ENSMUSG00000074340",0.0199,0.945150861211837
"3450","ENSMUSG00000010136",-0.0791,0.158420890298437
"3451","ENSMUSG00000062778",-0.0103,0.920528997929639
"3452","ENSMUSG00000040774",0.0915,0.890490508889232
"3453","ENSMUSG00000027900",0.0203,0.997903122047966
"3454","ENSMUSG00000105272",0.0108,0.958508633714653
"3455","ENSMUSG00000056260",0.0547,0.955715362127156
"3456","ENSMUSG00000040747",-2.2941,0.000464069359199152
"3457","ENSMUSG00000047959",0.007,0.991157300355586
"3458","ENSMUSG00000040724",0.281,0.11586925786188
"3459","ENSMUSG00000087260",-0.0507,0.979643646781767
"3460","ENSMUSG00000027896",-0.1079,0.0463541888385627
"3461","ENSMUSG00000048109",0.0233,0.980764746731508
"3462","ENSMUSG00000027895",0.2094,0.476144216576941
"3463","ENSMUSG00000027894",-0.0095,0.995391456002029
"3464","ENSMUSG00000014603",-0.011,0.0101139828260392
"3465","ENSMUSG00000014601",-0.0727,0.909715913354438
"3466","ENSMUSG00000027893",-0.0206,0.996062108733735
"3467","ENSMUSG00000014599",-0.1127,0.623313443598168
"3468","ENSMUSG00000105944",0.0011,0.99947907438902
"3469","ENSMUSG00000040600",-0.005,0.992044291691764
"3470","ENSMUSG00000105456",0.0203,0.92140594656572
"3471","ENSMUSG00000086968",0.0908,0.853150649562864
"3472","ENSMUSG00000004032",-0.0329,0.995391456002029
"3473","ENSMUSG00000004035",0.0385,0.979851268235217
"3474","ENSMUSG00000068762",0.0263,0.996432226611783
"3475","ENSMUSG00000089664",-0.0022,0.99947907438902
"3476","ENSMUSG00000004038",0.0283,0.742437288395575
"3477","ENSMUSG00000040562",-0.0414,0.121813012175876
"3478","ENSMUSG00000058135",-0.2288,0.381443109419868
"3479","ENSMUSG00000027890",-0.0373,0.978290575452506
"3480","ENSMUSG00000027889",0.0952,0.836548000972131
"3481","ENSMUSG00000056411",0.0024,0.99947907438902
"3482","ENSMUSG00000009108",0.0231,0.00844742697581882
"3483","ENSMUSG00000000001",0.0093,0.99947907438902
"3484","ENSMUSG00000050947",-0.0372,0.993384271451381
"3485","ENSMUSG00000048796",0.0086,0.99947907438902
"3486","ENSMUSG00000048997",0.0152,0.99947907438902
"3487","ENSMUSG00000027887",0.0519,0.968904692690924
"3488","ENSMUSG00000105961",0.0065,0.995391456002029
"3489","ENSMUSG00000068749",0.0583,0.983078340267449
"3490","ENSMUSG00000084863",0.0095,0.995391456002029
"3491","ENSMUSG00000068747",0.0158,0.99947907438902
"3492","ENSMUSG00000068740",0.0239,0.995391456002029
"3493","ENSMUSG00000068739",0.0098,0.99947907438902
"3494","ENSMUSG00000027886",-0.0151,0.946304343500674
"3495","ENSMUSG00000068732",-0.0747,0.890490508889232
"3496","ENSMUSG00000048100",-0.0255,0.995391456002029
"3497","ENSMUSG00000040389",-0.0566,0.860556061717059
"3498","ENSMUSG00000027884",-0.0183,0.99947907438902
"3499","ENSMUSG00000027883",-0.0177,0.996432226611783
"3500","ENSMUSG00000027882",0.0284,0.995391456002029
"3501","ENSMUSG00000027881",0.1016,0.820813681492175
"3502","ENSMUSG00000045662",-0.0066,0.991157300355586
"3503","ENSMUSG00000040339",-0.0244,0.949456632471539
"3504","ENSMUSG00000040322",0.0029,0.99947907438902
"3505","ENSMUSG00000033721",0.01,0.99947907438902
"3506","ENSMUSG00000049300",0.0165,0.99947907438902
"3507","ENSMUSG00000105509",-0.0019,0.99947907438902
"3508","ENSMUSG00000074264",-0.0019,0.99947907438902
"3509","ENSMUSG00000027981",0.0038,0.99947907438902
"3510","ENSMUSG00000027966",0.009,0.996432226611783
"3511","ENSMUSG00000027965",0.0316,0.89034247300172
"3512","ENSMUSG00000106510",0.0139,0.710155718420529
"3513","ENSMUSG00000045092",0.0757,0.932739648105474
"3514","ENSMUSG00000052769",0.0323,0.991157300355586
"3515","ENSMUSG00000054426",-0.0025,0.99947907438902
"3516","ENSMUSG00000033554",0.0028,0.99947907438902
"3517","ENSMUSG00000054414",-0.006,0.99947907438902
"3518","ENSMUSG00000027963",0.0125,0.99947907438902
"3519","ENSMUSG00000027962",0.1797,0.563585998598352
"3520","ENSMUSG00000033502",-0.0636,0.884075208458255
"3521","ENSMUSG00000000339",0.0072,0.99947907438902
"3522","ENSMUSG00000000340",0.0277,0.968904692690924
"3523","ENSMUSG00000034437",0.009,0.99947907438902
"3524","ENSMUSG00000027961",0.0143,0.968836311687385
"3525","ENSMUSG00000033439",0.0284,0.993268825119555
"3526","ENSMUSG00000027959",-0.0125,0.991157300355586
"3527","ENSMUSG00000089911",0.0152,0.99947907438902
"3528","ENSMUSG00000027957",0.0038,0.99947907438902
"3529","ENSMUSG00000033400",0.0407,0.992044291691764
"3530","ENSMUSG00000033386",-0.0089,0.99598269142179
"3531","ENSMUSG00000033377",-0.5792,0.148081759389671
"3532","ENSMUSG00000106073",-0.0043,0.997625818070572
"3533","ENSMUSG00000044667",-0.117,0.00415444379653154
"3534","ENSMUSG00000033342",0.0113,0.984981935460146
"3535","ENSMUSG00000028007",-0.0068,0.99947907438902
"3536","ENSMUSG00000033308",-0.0346,0.894483436011487
"3537","ENSMUSG00000028134",0.0994,0.798794755525482
"3538","ENSMUSG00000028133",-0.0233,0.93626188817981
"3539","ENSMUSG00000028132",-0.0349,0.986945979412659
"3540","ENSMUSG00000106619",-1e-04,0.99947907438902
"3541","ENSMUSG00000039887",-0.0308,0.99224064201754
"3542","ENSMUSG00000105813",0.0246,0.889893375326481
"3543","ENSMUSG00000053931",-0.0365,0.995345145566929
"3544","ENSMUSG00000106022",0.0168,0.960976433237315
"3545","ENSMUSG00000039865",0.0063,0.99598269142179
"3546","ENSMUSG00000044522",-0.0135,0.99598269142179
"3547","ENSMUSG00000106224",0.0138,0.997625818070572
"3548","ENSMUSG00000028128",0.0832,0.894828523533961
"3549","ENSMUSG00000028127",-0.0258,0.995391456002029
"3550","ENSMUSG00000106087",0.0412,0.243291453029539
"3551","ENSMUSG00000039831",-0.039,0.22584464471512
"3552","ENSMUSG00000028125",0.0035,0.996432226611783
"3553","ENSMUSG00000078592",0.0282,0.992044291691764
"3554","ENSMUSG00000028124",-0.0215,0.996432226611783
"3555","ENSMUSG00000057359",0.0172,0.994859390447405
"3556","ENSMUSG00000039756",-0.0372,0.985950201262552
"3557","ENSMUSG00000028121",0.045,0.991157300355586
"3558","ENSMUSG00000039735",-0.0362,0.911023563713628
"3559","ENSMUSG00000053965",-0.0085,0.840086195929326
"3560","ENSMUSG00000054091",-0.1225,0.6836379622265
"3561","ENSMUSG00000039701",0.0248,0.99598269142179
"3562","ENSMUSG00000028116",0.0039,0.99947907438902
"3563","ENSMUSG00000050315",-0.0109,0.995391456002029
"3564","ENSMUSG00000039234",-0.0695,0.910643577620001
"3565","ENSMUSG00000028114",0.0243,0.995391456002029
"3566","ENSMUSG00000104960",0.0219,0.991157300355586
"3567","ENSMUSG00000044528",0.0786,0.936380698841899
"3568","ENSMUSG00000096544",-0.0025,0.99947907438902
"3569","ENSMUSG00000032854",-0.0096,0.839885301503867
"3570","ENSMUSG00000053819",0.0412,0.978290575452506
"3571","ENSMUSG00000106475",0.0073,0.992044291691764
"3572","ENSMUSG00000032826",-0.0414,0.992044291691764
"3573","ENSMUSG00000105469",-0.0025,0.99947907438902
"3574","ENSMUSG00000105939",0.0026,0.99947907438902
"3575","ENSMUSG00000105119",-0.0252,0.991157300355586
"3576","ENSMUSG00000105322",0.0094,0.995252237345488
"3577","ENSMUSG00000097456",-0.0221,0.980764746731508
"3578","ENSMUSG00000105202",-0.0076,0.992044291691764
"3579","ENSMUSG00000105733",0.0162,0.840675317665652
"3580","ENSMUSG00000105445",-0.0011,0.99947907438902
"3581","ENSMUSG00000105568",-0.0213,0.684938164956227
"3582","ENSMUSG00000106446",-0.0035,0.99947907438902
"3583","ENSMUSG00000105969",-0.004,0.99947907438902
"3584","ENSMUSG00000027968",-0.0568,0.780341510731041
"3585","ENSMUSG00000051278",-0.012,0.96668464247754
"3586","ENSMUSG00000027967",0.0026,0.997625818070572
"3587","ENSMUSG00000028028",-0.0357,0.991157300355586
"3588","ENSMUSG00000089988",0.0198,0.890490508889232
"3589","ENSMUSG00000104888",0.0087,0.407582430023449
"3590","ENSMUSG00000046688",0.0322,0.993952775383292
"3591","ENSMUSG00000074238",-0.0076,0.99947907438902
"3592","ENSMUSG00000105804",0.0106,0.982193673313513
"3593","ENSMUSG00000105447",0.0074,0.993952775383292
"3594","ENSMUSG00000050549",-0.0192,0.987125330272323
"3595","ENSMUSG00000028024",-0.0092,0.392040968771172
"3596","ENSMUSG00000041220",0.042,0.987935224314068
"3597","ENSMUSG00000028017",0.0017,0.99947907438902
"3598","ENSMUSG00000028010",-0.0644,0.855489957002238
"3599","ENSMUSG00000027999",-0.0437,0.990600143586226
"3600","ENSMUSG00000027997",-0.004,0.99947907438902
"3601","ENSMUSG00000027994",-0.0268,0.0706403402960513
"3602","ENSMUSG00000001052",-0.0198,0.995391456002029
"3603","ENSMUSG00000019232",-0.0339,0.991157300355586
"3604","ENSMUSG00000041084",-0.1381,0.726014625055541
"3605","ENSMUSG00000062006",-0.1127,0.700793746004298
"3606","ENSMUSG00000105789",0.005,0.991157300355586
"3607","ENSMUSG00000105558",-0.0077,0.99947907438902
"3608","ENSMUSG00000106086",-0.0478,0.500878783986676
"3609","ENSMUSG00000027985",-0.059,0.552804144802745
"3610","ENSMUSG00000027984",0.0743,0.945150861211837
"3611","ENSMUSG00000027983",-0.1072,0.684938164956227
"3612","ENSMUSG00000050931",-0.0318,0.656725206414386
"3613","ENSMUSG00000028032",0.0375,0.99224064201754
"3614","ENSMUSG00000028029",-0.0149,0.99947907438902
